date,market_caps,prices,total_volumes
2018-08-18 08:50:20, 258638.12587939188, 0.015838907224175715, 4990.579623806936
2018-08-18 09:50:25, 260751.2713574792, 0.015919523671708187, 5266.705215264131
2018-08-18 10:50:26, 258152.98941105156, 0.01579693975098786, 5320.849929990803
2018-08-18 11:50:28, 254595.36326404454, 0.015592572133031736, 5298.961413668846
2018-08-18 12:50:35, 247608.43580219112, 0.015180889332400182, 5134.703653529296
2018-08-18 13:50:27, 245268.73784006326, 0.015033586421092598, 5246.055789121797
2018-08-18 14:50:22, 244955.84138778882, 0.015001953727548657, 5122.313163129226
2018-08-18 15:50:18, 246471.06740892498, 0.01509314719960911, 5245.1498066045515
2018-08-18 16:50:26, 246830.99251446725, 0.015121859113089076, 5184.963605334204
2018-08-18 17:50:27, 246381.84369398194, 0.015089445560553293, 5194.519267217517
2018-08-18 18:50:25, 247699.99620071898, 0.015173593744650372, 5161.1600765228495
2018-08-18 19:50:24, 250010.5111646857, 0.015311237081827151, 5044.311320261001
2018-08-18 20:50:18, 250507.8850525582, 0.015342126519164041, 4502.9204153452765
2018-08-18 21:50:31, 247623.05566148538, 0.015169631152592475, 4523.9366950075355
2018-08-18 22:50:28, 252426.70970222316, 0.015455456658587798, 4293.099013869134
2018-08-18 23:50:30, 250353.34829743285, 0.015330074071952283, 4101.723516529267
2018-08-19 00:50:25, 247646.59364963748, 0.015169345352338064, 3854.3974741287466
2018-08-19 01:50:19, 246541.18797491537, 0.015097591483910083, 3603.3161526006106
2018-08-19 02:50:22, 247239.8219509233, 0.01514209774999235, 3588.600944162213
2018-08-19 03:50:31, 247267.33294055003, 0.015143165978278488, 3389.876269395893
2018-08-19 04:50:29, 245936.80492928234, 0.015058211790767951, 3272.064464021112
2018-08-19 05:50:06, 246154.02142235576, 0.015074105064768872, 3233.662365440271
2018-08-19 06:50:22, 246392.52882570022, 0.015090630309803853, 3263.152466646674
2018-08-19 07:50:31, 246218.78557704896, 0.015108673552071817, 3025.382358935059
2018-08-19 08:50:26, 248027.62510412454, 0.015189688287528445, 3155.2461360095363
2018-08-19 09:50:22, 248195.59892737414, 0.0151932600732193, 2957.7915125737245
2018-08-19 10:50:25, 248286.64394550194, 0.015207493342978598, 2759.812470495753
2018-08-19 11:50:21, 247336.30994881893, 0.015143728470330613, 2780.70816586538
2018-08-19 12:50:29, 245456.42976201302, 0.015032915444498881, 2747.6821243744425
2018-08-19 13:50:59, 245462.13268193716, 0.0150478970251396, 2651.1366623081153
2018-08-19 13:54:37, 245618.4737444871, 0.015039024137751626, 2590.217440086086
2018-08-19 14:50:28, 244078.3203942945, 0.014936850369594959, 2596.887635583478
2018-08-19 15:50:28, 244001.1347349136, 0.014948143471959894, 2543.4416947944214
2018-08-19 16:50:36, 246438.23287031834, 0.015086316009497485, 2553.8146147180964
2018-08-19 17:50:26, 246842.7898738403, 0.015121262668854187, 2620.8160971641537
2018-08-19 18:50:22, 246962.44896893343, 0.015123523715877695, 2610.256722432202
2018-08-19 19:50:32, 246946.47962665255, 0.015119414464006511, 2565.9529165982967
2018-08-19 20:50:23, 247685.8350079522, 0.015165695035607038, 2452.8555321466947
2018-08-19 21:50:22, 248345.38515207195, 0.015213002222894687, 2358.7603154965673
2018-08-19 22:50:28, 249945.6608640481, 0.01530354223278304, 2539.287038480031
2018-08-19 23:50:22, 252876.665473166, 0.01548610568749344, 2617.4675293857927
2018-08-20 00:50:23, 252885.3979254229, 0.01548317456994604, 2836.2496473792135
2018-08-20 01:50:25, 252698.58593363164, 0.015464128813208964, 2774.4714638252103
2018-08-20 02:50:24, 251697.8142161647, 0.015409784326817102, 2869.603524643355
2018-08-20 03:33:37, 252035.64814988137, 0.01542519764965638, 2871.6376398634225
2018-08-20 04:34:02, 248322.89882066177, 0.015204986276623958, 3040.238186985823
2018-08-20 05:24:58, 247748.5263166542, 0.01516779337426649, 2987.683525961791
2018-08-20 06:24:38, 248470.69941363932, 0.015213537384310123, 3011.531559753752
2018-08-20 07:24:41, 247970.64639058072, 0.015182447970904952, 3038.616684878499
2018-08-20 08:24:45, 247742.09228806556, 0.01517201935138905, 2848.4117137989706
2018-08-20 09:24:36, 246929.11559342864, 0.015103313504881151, 2676.455436686915
2018-08-20 10:24:37, 245854.6107598343, 0.01505124447791782, 2858.0295471496274
2018-08-20 11:24:51, 242748.311368694, 0.01484135290540481, 2784.223923908379
2018-08-20 12:24:49, 245118.10441455792, 0.015015359456079787, 2721.2184298759043
2018-08-20 13:24:32, 248012.54627935245, 0.015180399478842284, 2868.951545037343
2018-08-20 14:24:54, 250491.95180629712, 0.015354371733352067, 2958.9213697516802
2018-08-20 15:24:46, 250877.14719258458, 0.015358718231444145, 3012.386520592364
2018-08-20 16:24:46, 252176.1120559528, 0.015438051140619762, 3044.015753268955
2018-08-20 17:24:47, 249153.8611761955, 0.01524691830186419, 3100.5628725008573
2018-08-20 18:24:43, 250379.44766456351, 0.015326333555359046, 3084.194479683675
2018-08-20 19:24:45, 248532.5054698591, 0.015228505357932878, 3165.099261632372
2018-08-20 20:24:47, 246176.68458464128, 0.015053655209872972, 3340.4946609223584
2018-08-20 21:22:55, 242198.7514342518, 0.01481200242736409, 3425.6156380834364
2018-08-20 22:23:18, 240586.2781266415, 0.01472786202683639, 3385.108045040708
2018-08-20 22:28:50, 240586.2781266415, 0.01474461633793521, 3391.951693269718
2018-08-20 23:22:05, 239822.64613558518, 0.014681073463518634, 3124.0431984480606
2018-08-20 23:28:33, 239823.7984879417, 0.014692240596960669, 3116.5527782595727
