date,market_caps,prices,total_volumes
2018-08-18 08:50:13, 35316.69395170326, 0.00026504425649067064, 3160.2608320158647
2018-08-18 09:50:18, 34572.303503495605, 0.00025945776492513044, 2895.586347510556
2018-08-18 10:50:19, 32600.480247835134, 0.0002435059697768022, 2421.3875928620846
2018-08-18 11:50:21, 32505.279999015762, 0.00024401768958169797, 2290.3482031227936
2018-08-18 12:50:27, 30542.460976558363, 0.0002292146561622544, 1906.4079964083094
2018-08-18 13:50:19, 30268.98761574332, 0.0002271666692039485, 1799.4833262446284
2018-08-18 14:50:15, 30808.758467357755, 0.00023121316204026147, 1720.047806548339
2018-08-18 15:50:11, 31230.847405892997, 0.0002343808495095359, 1785.439941154393
2018-08-18 16:50:19, 31457.76178708129, 0.0002359798130722252, 1813.5155385755743
2018-08-18 17:50:20, 31095.956240234093, 0.00023336852007807446, 1693.55117751095
2018-08-18 18:50:17, 31747.57558341876, 0.00023825878428472707, 1678.0379791419484
2018-08-18 19:50:16, 32944.68201549843, 0.00024723611089306184, 1738.9469663382858
2018-08-18 20:50:12, 31799.074979691657, 0.00023864527627102502, 1675.9943051258927
2018-08-18 21:50:22, 31173.179917282196, 0.00023394838388630883, 1579.441492478277
2018-08-18 22:50:21, 31539.876554854185, 0.00023670004736911957, 1498.6455076884981
2018-08-18 23:50:22, 31747.571908446032, 0.00023825825394893716, 1464.3669000211164
2018-08-19 00:50:18, 31751.544494799404, 0.00023829703144180613, 1436.1316286739911
2018-08-19 01:50:11, 32703.039976366537, 0.0002454293407920397, 1461.3470944038752
2018-08-19 02:50:15, 33526.55683253789, 0.0002516096567750687, 1481.0152938902743
2018-08-19 03:50:23, 33702.75660738914, 0.0002529617878873033, 1480.3663202571772
2018-08-19 04:50:21, 33752.27977243858, 0.000253303661701314, 1437.3400207721465
2018-08-19 05:49:59, 33374.49671736034, 0.00025046848043873844, 1423.56364661302
2018-08-19 06:50:15, 32383.803017851635, 0.00024303353549866665, 1389.164757717876
2018-08-19 07:50:23, 32292.913129753626, 0.00024302512198924128, 1401.9328112880353
2018-08-19 08:50:18, 32852.289989547644, 0.0002465493951078703, 1406.9004970865324
2018-08-19 09:50:14, 33237.158912060666, 0.00024943778949854193, 1422.404443439613
2018-08-19 10:50:18, 34720.7203302075, 0.0002605716015583202, 1425.9677457802509
2018-08-19 11:50:15, 35105.90305859469, 0.0002634630361850642, 1491.1132426823758
2018-08-19 12:50:22, 34532.2786686971, 0.00025915735147074654, 1474.8525410636976
2018-08-19 13:50:53, 34216.84181536914, 0.0002568847898122469, 1449.5112724399526
2018-08-19 13:54:31, 34229.45896949132, 0.0002568847898122469, 1449.5112724399526
2018-08-19 14:50:21, 34810.16870256638, 0.00026108013361811317, 1463.2417784790073
2018-08-19 15:50:19, 34395.09419410197, 0.0002581279510402166, 1370.6956503372949
2018-08-19 16:50:28, 34764.46942258609, 0.0002608999291667164, 1320.1869408907517
2018-08-19 17:50:17, 34844.70303066303, 0.00026150206528476305, 1329.9543371470904
2018-08-19 18:50:15, 35825.16367284635, 0.0002688602133119033, 1437.8153484503478
2018-08-19 19:50:24, 35921.63978203849, 0.00026963259098177633, 1432.2269464568533
2018-08-19 20:50:15, 35236.5775743719, 0.00026444300016436906, 1381.122528645658
2018-08-19 21:50:15, 35848.182900108324, 0.0002690329677034379, 1401.2341492124067
2018-08-19 22:50:20, 36777.87413686874, 0.00027617676845476097, 1479.0645733608355
2018-08-19 23:50:14, 37439.44398142365, 0.00028097504276733035, 1608.8573463355829
2018-08-20 00:50:16, 37115.18830171296, 0.00027854157304167253, 1617.2068311116166
2018-08-20 01:50:18, 36747.27381202541, 0.0002757804532577897, 1602.5773994927195
2018-08-20 02:50:17, 37485.23825055232, 0.00028131871899108294, 1675.6313154859492
2018-08-20 03:33:32, 38211.41419189516, 0.0002867685145670174, 1753.8861229335414
2018-08-20 04:33:54, 38317.78588718375, 0.0002875668114553947, 1732.65829643996
2018-08-20 05:24:49, 38068.72363494017, 0.0002856967326548438, 1727.715883914575
2018-08-20 06:24:30, 35634.83593800314, 0.0002674321259383241, 1637.585073828064
2018-08-20 07:24:33, 36438.02018595467, 0.0002734755134759378, 1673.48863036251
2018-08-20 08:24:36, 37608.8632810374, 0.0002822842261565866, 1721.4596802299054
2018-08-20 09:24:29, 37344.93140854765, 0.0002802657460635904, 1699.2403784524902
2018-08-20 10:24:29, 37344.93140854765, 0.0002802657460635904, 1699.2403784524902
2018-08-20 11:24:42, 36370.60226060817, 0.00027117568993686547, 1627.2134231465152
2018-08-20 12:24:40, 36484.457135145385, 0.0002738082398582991, 1563.3164168982619
2018-08-20 13:24:23, 36096.81823658357, 0.00027089890367947245, 1520.4859095674733
2018-08-20 14:24:45, 36409.05683701472, 0.000273669850567838, 1519.7463382516125
2018-08-20 15:24:36, 36794.72178180721, 0.0002761370174307753, 1514.355660427505
2018-08-20 16:24:36, 37172.22149681271, 0.0002789696093663543, 1534.2358288682724
2018-08-20 17:24:36, 37256.33920705857, 0.00027960118983169337, 1539.1265285480094
2018-08-20 18:24:33, 37254.33685745493, 0.0002795858532777789, 1479.5963376102738
2018-08-20 19:24:35, 36286.39968112199, 0.0002723216911910989, 1400.8304482349283
2018-08-20 20:24:36, 34266.2727890595, 0.0002571610696772131, 1471.3163596850604
2018-08-20 21:22:45, 34271.646209074635, 0.0002572013960484944, 1520.7857138194513
2018-08-20 22:23:13, 34424.067983726236, 0.0002583452889618789, 1512.144205052758
2018-08-20 22:28:39, 34424.067983726236, 0.000259645555819234, 1522.664914759831
